Vehicle ID,Violation Status,Violation Type,Bus Route ID,Violation Latitude,Violation Longitude,Violation Georeference,period
51a61d23fb9b6981d2a5542571079958f2e82a12e04bad4a97e636d02a9907d0,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.741423,-73.978371,POINT (-73.978371 40.741423),before
8c93e710626963ef651af0d21855705e826070c382152df95d15ef7d667e369a,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.784019,-73.9777,POINT (-73.9777 40.784019),before
172fc021f4d7e382b8b78a991c2fbe6d9edbfb74fae6220b2cae1f1a683c6ff3,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782458,-73.972704,POINT (-73.972704 40.782458),before
2da71573e24f8d0aa832dbaca527a7431044727e5d2b6f1a47e4d121f60bf6db,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.737217,-73.979341,POINT (-73.979341 40.737217),before
abfc315921bfae3c4f6721c50ddd31ac60f70bc039aa5f18c813392f1d3ed319,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750775,-73.990178,POINT (-73.990178 40.750775),before
4e1bd612969c62f210d678de302aac7f280af6dc6aab1cbdad6988989d24bbd0,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.772142,-73.952355,POINT (-73.952355 40.772142),before
36b80e6e9c6e4424420d51d6730c2e166f431f8d532b012db147e6d77dd5a0fe,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750652,-73.989896,POINT (-73.989896 40.750652),before
3846cf00b2a7220b6d075e2a759ea05155e2a2ac67a9356e4a007735ab13e3c1,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750722,-73.990021,POINT (-73.990021 40.750722),before
073a4c36a9d598f57a51556dc326f4dcd181036d1724f4a80ea0ec886b877caa,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.754068,-73.997784,POINT (-73.997784 40.754068),before
38aca09e47514a45b95fe00d2531db24ce1db6650e50810d9858d8e966d43c7c,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782283,-73.972375,POINT (-73.972375 40.782283),before
f72482d0ee45588fc65bedbaf23643c00e21389c409816278c796eb3fad4d071,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.783027,-73.977922,POINT (-73.977922 40.783027),before
7dc76cfe9f073798cdddd886aae124f2c588b28906fdd7dad8095684889bb366,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782994,-73.977844,POINT (-73.977844 40.782994),before
d8d03667af7775c223df6e54123ca226a4b81938ca73773772c6b4deb98bf1e9,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782933,-73.977707,POINT (-73.977707 40.782933),before
0baaa2d2294ad7fc474298f67533b432d9346a9e0c7775ebe542eeb217a3eb4f,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782972,-73.977769,POINT (-73.977769 40.782972),before
0baaa2d2294ad7fc474298f67533b432d9346a9e0c7775ebe542eeb217a3eb4f,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782993,-73.977765,POINT (-73.977765 40.782993),before
619e4bb513ae3dcd6d7c3d3c255fa8e96fb512d774db848f0d9d2ecd9ca43130,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.7823,-73.972387,POINT (-73.972387 40.7823),before
ba3892b54058f20e3aaa115c02975ad00779d307e8604b566b4e2ecb5f9a795d,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.742699,-73.977476,POINT (-73.977476 40.742699),before
58a6b7cbff32c163c0f437a088fc39d6375437bf66ca88cebce4949f181ffed0,VIOLATION ISSUED,MOBILE BUS LANE,M79+,40.782789,-73.973572,POINT (-73.973572 40.782789),before
14748701cd0ea8c1c33de1460d436c07b12adb151925350d5470307d743b3d75,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.776544,-73.962756,POINT (-73.962756 40.776544),before
171023e02fe1dd8cf6ff9ea9fb353cfeb1dfa95e48ada27e33a63565e507fa23,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.789418,-73.979113,POINT (-73.979113 40.789418),before
b484b28ec6981698841428a555beccecd380c3478bbfe3e3e10298fdbe6a959a,VIOLATION ISSUED,MOBILE BUS LANE,M79+,40.782321,-73.972417,POINT (-73.972417 40.782321),before
0d594c587ff7db77fb71dd5ddf6a0d5ca4746089010b47848098cf1d29dd5b1d,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.772857,-73.953871,POINT (-73.953871 40.772857),before
58087e010c1de4773bfc9a41f0292f57abc9c2736f3c07592910be281886c543,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.785582,-73.982046,POINT (-73.982046 40.785582),before
c0a3339ae6efb1cb1e35eee5b63f4b3c55fea581da40ad25c5d28a190966b95f,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.783525,-73.979188,POINT (-73.979188 40.783525),before
c34882934a0b2f5db29443444a858fec34a9f8f3c5e8327a3d60c80ea8443c52,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.788459,-73.981088,POINT (-73.981088 40.788459),before
af2110031f5b866005da54c34df35a82e5330e6c9386c2c9ada2c8cb59269108,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.789341,-73.978876,POINT (-73.978876 40.789341),before
834d544cd3b45150e42b5678adfeeba003dfd9972f0f022f20584d628a3ca444,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.785548,-73.982087,POINT (-73.982087 40.785548),before
42fdd0120d628c4badbc345c7ede81c323446ba5ddb0424b2aba94ba0ad0a986,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782591,-73.976944,POINT (-73.976944 40.782591),before
6a14c02a65f1eafdee620b6358a85f92adddd7a30cbc4cd1b7f8b05aa2abecbf,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M34+,40.737431,-73.979845,POINT (-73.979845 40.737431),before
00dd7c9ff87f3371db6d48fd0c9294ad122d8f83544d4f64d15f376116b26d3c,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782902,-73.977686,POINT (-73.977686 40.782902),before
dc29539316b2e008ce74421f613f5752d6fe452c778f1732b11cc05c67be78da,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750794,-73.990104,POINT (-73.990104 40.750794),before
cd2d47e745fc7db6846cb2f5cc118041599e4785663b9172f2f152575ddb2c6e,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.75066,-73.989965,POINT (-73.989965 40.75066),before
3ba62e7d1332a69ed991192bc013c7eecfbea8ecba08abced20a318fc7e6c842,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.742786,-73.977384,POINT (-73.977384 40.742786),before
cb919fb43ce69650f62e0ded294e15917e7912d2f748b2111f5b4b20b8066235,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750738,-73.990082,POINT (-73.990082 40.750738),before
5b04ffc2303dde80a2ec2697b29a282c867c5a39201622eb8db264bca97f98e5,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.75078,-73.990184,POINT (-73.990184 40.75078),before
58087e010c1de4773bfc9a41f0292f57abc9c2736f3c07592910be281886c543,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.785566,-73.982035,POINT (-73.982035 40.785566),before
699cb0afd2d5dbfc2da6d91f21e7114b98576e80c543f8eb22845f9d00321b16,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750677,-73.989966,POINT (-73.989966 40.750677),before
aefea05421f30332109e161f88957dc99d7ef8a159ce30cbcdc575f8a22d3aad,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750787,-73.990234,POINT (-73.990234 40.750787),before
0baaa2d2294ad7fc474298f67533b432d9346a9e0c7775ebe542eeb217a3eb4f,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782984,-73.977806,POINT (-73.977806 40.782984),before
18919d4751ac3e2df5c895396d8356870f7da4bca65624af0e51a1f547a68974,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750621,-73.989808,POINT (-73.989808 40.750621),before
b833681dbd2ac5befe554fdaa9fed1d1a6f9300e70da59c137f7653a080e58e8,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750879,-73.990394,POINT (-73.990394 40.750879),before
b6d67600c4024503d8482a77638faba0f85f8c6ddf6af11edda6e0440c9096d7,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750803,-73.990242,POINT (-73.990242 40.750803),before
b35920a6fa70ea801e059819741f752bd9f3330ce2c1814ee29317ceecaf9645,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750864,-73.99039,POINT (-73.99039 40.750864),before
d6f097e228fcdb4b3b9050e76b1227f0e2dfe73a463e75348c0ad32e49943e37,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750725,-73.990177,POINT (-73.990177 40.750725),before
f510d92794b084340e73688420c78489a0c470feddb6d2c5ee6a432d11f6e144,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782297,-73.972402,POINT (-73.972402 40.782297),before
e859a8b9a42837b0b2dbbcf4ff76a90730969d6b37feb7a21a0da051bf9e8c60,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750611,-73.98979,POINT (-73.98979 40.750611),before
5860816926320da2e50f827afb46223f9506e66158451f447d37e06d3ac29d8b,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782787,-73.977397,POINT (-73.977397 40.782787),before
389d519675f6eb7026fda68e78194875eeb88505ec804f7617f5dcdec7cfa45c,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750856,-73.990347,POINT (-73.990347 40.750856),before
e77082537a4020fd1a95fe4b8ac0ebb2e0dc002cf526246fd35b5227ad1cb734,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750773,-73.990158,POINT (-73.990158 40.750773),before
d9c528d35ffcf20a79a34444735bbfc12f0beac98f388e741cc5543b2dbf13c1,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.773083,-73.954436,POINT (-73.954436 40.773083),before
b54840daddd29b16877f749d8b001696e9d33addd82967b1ae65962f01c6ffb6,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750823,-73.990271,POINT (-73.990271 40.750823),before
bdb105c2d25b97a7d183cbf9f732bb58888e913ae641bbd358d8cfbd3f91e084,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782061,-73.975724,POINT (-73.975724 40.782061),before
58087e010c1de4773bfc9a41f0292f57abc9c2736f3c07592910be281886c543,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.78559,-73.982052,POINT (-73.982052 40.78559),before
552b161aa878607ffd4f070928e614822382d40bb0851b7bbbbcb8ed55d3f541,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.751328,-73.991468,POINT (-73.991468 40.751328),before
178a365cc2b035e01260fff24ca30beda768b81845495c05c2c4756389adca01,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782927,-73.97769,POINT (-73.97769 40.782927),before
e8ea81db74c781c5fb0b3b67318a61f5f5434a9175f8a961c1cb39020527ad40,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782192,-73.975992,POINT (-73.975992 40.782192),before
438e112753b16aee8bbee06f4d8cf5da31c78793d6825512f1d1e0edd26f5636,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750726,-73.990009,POINT (-73.990009 40.750726),before
8cbacb02215dea23e708919a13a06c7858db47e7dab9cff0628af471da3dbd1e,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782568,-73.976908,POINT (-73.976908 40.782568),before
14adce409e1cbf579c15137c7aedc1ffe01b21d71a4336bb8dbc2add759e9bdc,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.772593,-73.953282,POINT (-73.953282 40.772593),before
485f3b723416d79298f3c17fdd0f3ed6874a4956f297fcef6f1262078aecd41f,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750844,-73.990251,POINT (-73.990251 40.750844),before
cba92a57fad600d96ed8e9b044b46e80d9638ae46ecd398ba14cd7168db72acf,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.75067,-73.989975,POINT (-73.989975 40.75067),before
41cf276122164625c0ba88e52e4c21e98099239e680378c7db66961e87f70739,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750768,-73.990111,POINT (-73.990111 40.750768),before
e6e3a09042b5d5a1937070bd5e1200fe3d860e0c3d42af0dcb1ebc26b67ec016,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.789794,-73.979986,POINT (-73.979986 40.789794),before
8ed079cf358897cc112b4a0b6da5bfae2f94ac7651625803501104f61be7f203,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M34+,40.745289,-73.976974,POINT (-73.976974 40.745289),before
6e35c83f1927c703de5ec18850b4bacdd4f141437efa4daa88dcf9a3b23db376,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.789252,-73.978722,POINT (-73.978722 40.789252),before
28295c18dbf8f7fac277c1e8d2982067af20fe85a760a1c34a98f1e8518f185f,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782586,-73.973028,POINT (-73.973028 40.782586),before
ef9048ecd1518dd034e381fc340a39b2d5f3ec9af623b44f58751ba502685e80,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.776444,-73.962542,POINT (-73.962542 40.776444),before
946e6e08a434b2d64469b0d12db96eaa8c8b8958e93d089da91fb4eb3778c3f8,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750757,-73.990171,POINT (-73.990171 40.750757),before
440f9f0e02f031f23812993f5679a1f6848ffa40904261f8d08759ce81ceca4f,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750833,-73.990304,POINT (-73.990304 40.750833),before
2d47f1453d3404055bcc3b77391722935813c4d4ac419649cdc9bda929f249b7,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750809,-73.99017,POINT (-73.99017 40.750809),before
6fe18aead9f78639cc2b001b470e3931c61d1fe9720566c0affa22df909e9bbb,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782081,-73.975737,POINT (-73.975737 40.782081),before
0baaa2d2294ad7fc474298f67533b432d9346a9e0c7775ebe542eeb217a3eb4f,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782939,-73.977728,POINT (-73.977728 40.782939),before
b480fe9fc8aebc2512770ff1a9922aa3395236b52fc3c373cf3b3d91b3c4231b,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750703,-73.989921,POINT (-73.989921 40.750703),before
0baaa2d2294ad7fc474298f67533b432d9346a9e0c7775ebe542eeb217a3eb4f,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782976,-73.977832,POINT (-73.977832 40.782976),before
5d2481f6f6bfadbbad4c9c0e43511b0c1af8e2906437bed087a453e1633f3b7c,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.741468,-73.978378,POINT (-73.978378 40.741468),before
9f316809bade013ac453e439fc81a81e1153c529838d6d35d62c1cc6bcb9eac8,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.783406,-73.978928,POINT (-73.978928 40.783406),before
720345b924015af569dd6d18cfb66dde89ea317d6e19ac64dd09ed2b822f270d,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.77403,-73.956823,POINT (-73.956823 40.77403),before
4ae3872fffcdd87c29c5bb674b8dbdf435751e2b994b71dc75288977c239760c,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.751204,-73.991192,POINT (-73.991192 40.751204),before
ee2990f7f29c27859d96465196a950d0fb75d2795f74bdc82e990b72aea2937d,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.776278,-73.962122,POINT (-73.962122 40.776278),before
3dd360757493da62fc94037176aa085e9fee10dcd797c92f17903ed294b35433,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782934,-73.977669,POINT (-73.977669 40.782934),before
25c5fcbff3192a0c4820ba2ea3728861aabe1180e862492fb71893e2331ea3bf,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.737122,-73.979124,POINT (-73.979124 40.737122),before
44ed0a0d6c596df66bf026e118390169e436162b00017d84ad28653988682896,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.739153,-73.980062,POINT (-73.980062 40.739153),before
566097cd73a9b0b33ad272ded39d81bb3a254eb537b1660f05767793c434ae00,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782392,-73.97653,POINT (-73.97653 40.782392),before
e57c6b74b0dea4dfc6ed29502e7bab4de9580d3a671bef07d6c134cb1150e5c5,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782451,-73.976636,POINT (-73.976636 40.782451),before
e22ad1b2a0d1a26155a4bdcff11d96974f9a11512e5b89381f1aa98a5ed98277,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M34+,40.742,-73.97797,POINT (-73.97797 40.742),before
9c6f903eb548cc91dde487287936b66428d961079b36ae68823cc9d4440a65f9,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.771681,-73.950181,POINT (-73.950181 40.771681),before
a2db1692ce697804bf4d11ff82e8040e85bc8fb4050acaad25511ac0d6e0f0ff,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.742798,-73.97737,POINT (-73.97737 40.742798),before
a8f644bd85b89f1aece2f7af8c9c2aa514254991ccb6ad31da6944ed33422b96,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M34+,40.736669,-73.97797,POINT (-73.97797 40.736669),before
4cb4b4de799041fb52f940b6939ded44eeac66b1c682989a292b27a6b502d50d,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.787188,-73.979072,POINT (-73.979072 40.787188),before
310b41b7bd947d07c23b923b24ec7ea57b3c15ac3df4bbc5ed20c4a1d50a3392,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782458,-73.976638,POINT (-73.976638 40.782458),before
2dcca77ad6084f91a2fc4bdc5ab111acd5bb4fceb5e7ef1df7a81a6c60ded1a3,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782376,-73.976476,POINT (-73.976476 40.782376),before
50c7853b919d8c330e271896251163df64e0017a47bf5921978be7513d2b0fd6,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.773592,-73.955634,POINT (-73.955634 40.773592),before
702ef4c5e6afdff760de145722d10b71e9face0dc7c5fc5d928f66558c5a682c,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.77605,-73.961546,POINT (-73.961546 40.77605),before
9a67abf41dcd3b4161e4550f19b65c7276c3c373ef471adc739672b73285cb7b,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.772836,-73.953902,POINT (-73.953902 40.772836),before
6708c899cdb1aef298df5b38f6fda31508dae76ba5236ceeca8aa2d8af352dc9,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.77198,-73.951715,POINT (-73.951715 40.77198),before
b36ba6f54b1fa4ccd657be073701cbd6c184bea36923da2da6ae04b34829ae70,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.775358,-73.959777,POINT (-73.959777 40.775358),before
000d85c586039f8f236e4cfee418287f15ec67583004744c09fff194ed5cfa99,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.787926,-73.97853,POINT (-73.97853 40.787926),before
8cf888e33d13b1988c1297e18df64d88b237e230f27dc2a00e051f85884f06f5,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.770928,-73.949307,POINT (-73.949307 40.770928),before
797bca9cb08141514153940abe8cd439d8c0aa9423a9ed75ebd6cebc10e7def5,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.772998,-73.954259,POINT (-73.954259 40.772998),before
9d7b11f7bf8f6e3327f3f9839dc035fa55a9b93ff938f586f97eb83c57c053e5,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.747595,-73.982625,POINT (-73.982625 40.747595),before
b27459c07f453c3f3d56cb1a1298b3714368b5df6bcea85d5424611313a68cbf,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.78237,-73.97241,POINT (-73.97241 40.78237),before
c72e991971a90585722f57afd4f1c7fa6657c8f3c16d01ffadf5a3e8e347e57f,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782549,-73.976854,POINT (-73.976854 40.782549),before
a4216257a9787a11ff9f3ac4d6b5002721ca245b49e1bb692c59837af0783bae,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782648,-73.977082,POINT (-73.977082 40.782648),before
e8d9387091373318826d41d1f2e42fbe994e3964994f61bd955bbbe7968938d7,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782807,-73.977468,POINT (-73.977468 40.782807),before
897d1c481b73b07536e6d57052e8353798a7979921a33f9789de35ab8b21823e,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.771108,-73.949681,POINT (-73.949681 40.771108),before
65ae3eb17f69ce38c19a640aea96c18a6b832c059472c534120b88913365e52f,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.772861,-73.95394,POINT (-73.95394 40.772861),before
a94781b80d298eef7b2ff15e37266e6cbd55d75cd5a8c1f413f3f1cb1a68549a,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.772789,-73.953844,POINT (-73.953844 40.772789),before
7fbb728fbd2c2bb77f48b0588504e8f3f4415f5e20ecc7502aa7613dc7317127,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750856,-73.990323,POINT (-73.990323 40.750856),before
be8f683df3f42dae4ff87e68641d49f8c776e4742ba9821e504db2ec76c9ac7a,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782552,-73.972949,POINT (-73.972949 40.782552),before
798d6623e7662be83239a203bce0919bc8505e828015f39e8131f3b07700edb1,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.750291,-73.988944,POINT (-73.988944 40.750291),before
015f82b2579976b111a2d4e30eadf5cb557cc888a64e38b5b1e8a2474c1c23a9,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750778,-73.990105,POINT (-73.990105 40.750778),before
cbda3c9aa45ee6b3ebf7c049664ea1583628d5fcc636db508e2e565eb2a948e5,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750804,-73.990159,POINT (-73.990159 40.750804),before
171068336ce38dd98e045b6526398e1b09242feee424fa3869da1f39ed67f308,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.742642,-73.977458,POINT (-73.977458 40.742642),before
c22717743c108dcd619f781be2bb5fb35c06b1405e748ac232723a320c49e6f3,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782975,-73.977773,POINT (-73.977773 40.782975),before
6e6017271c002482a813cfaea2110a96962ee3e5987dd7bffb4bc96af23147ae,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.78294,-73.977723,POINT (-73.977723 40.78294),before
0e27e0ec8cd397540d81edd996d0099433fcbc3d8acee2a7c1be4d3427c8e7c2,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.782941,-73.977709,POINT (-73.977709 40.782941),before
94757959575552044de9af772b4f60555a5882fbe1e743ceea84baa7c542268d,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.737209,-73.979321,POINT (-73.979321 40.737209),before
6064e719753782f02f0bf1b0951236694a74f60a7491869f8629ebfb68ef10c0,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.772061,-73.95202,POINT (-73.95202 40.772061),before
99a25a6146cf0069cf14b247c50842a429786a22d18d42143eb5bbdf388a4287,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.772752,-73.953597,POINT (-73.953597 40.772752),before
ff1d15a2e858c99658eeb6fe3cb31596eaad8addde3cc738af276572d5169faf,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.783173,-73.974701,POINT (-73.974701 40.783173),before
fa4b408bd55da34d113c9036696cda4ceee8eedef5851a19ad83d1d9f2f9c484,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.789568,-73.979337,POINT (-73.979337 40.789568),before
1905181058fe04cded039bb5d5a00b178b33e49ee0ce05ff4cc1f94937d5fc84,VIOLATION ISSUED,MOBILE BUS STOP,M34+,40.750703,-73.989968,POINT (-73.989968 40.750703),before
858a1ed8d44dbb203d7e42359adcde91d81324175f155392c1e4e92d51ce5fc5,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.752525,-73.994277,POINT (-73.994277 40.752525),before
3f4fa9697fb78922f19ed98af6ace4d143c887447d02a89928def5342ed29bda,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782634,-73.973152,POINT (-73.973152 40.782634),before
6973325f5a5fc003c4b83bf284368435470d235989dc0a990f3b20c3fe9fb26f,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.782483,-73.976702,POINT (-73.976702 40.782483),before
7c08145cc52fd71568e8df26c51abcd2123d03eaf1b0ca27550ba003924ef479,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.789402,-73.979204,POINT (-73.979204 40.789402),before
bc621b0bc25a472579c1f2cf44937b579e03488ad0c442c584578e769ee572da,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.749075,-73.986101,POINT (-73.986101 40.749075),before
d94af96669eeff30d8e824e7c3ea5493b8e601a0651fa4b0282b17670d011c45,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.77256,-73.953082,POINT (-73.953082 40.77256),before
445768b2268f7be1e4772f1e7adb5161a0c77b6f3d634c6b65cd29c9d52fe011,VIOLATION ISSUED,MOBILE BUS STOP,M79+,40.776168,-73.961886,POINT (-73.961886 40.776168),before
f4b956f92b07b7bd0df58b38db4e617b1a9d3158cd3749145a4c188f1dd863de,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.785431,-73.980373,POINT (-73.980373 40.785431),before
68a9d27553bb793afd9d838773c5d84f0511ae0ac7c8b2a888d129ab15e3936e,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.787245,-73.979043,POINT (-73.979043 40.787245),before
6719e3c97e507c245873e496c9f7b16adaed5ecc5c678c3b96cf04bd41224272,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.776101,-73.961626,POINT (-73.961626 40.776101),before
f574646fcd3ef24025383e7f377a6e4260bb3f4431e4cdb4567b38eaf3122ea2,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.773602,-73.955723,POINT (-73.955723 40.773602),before
9d3a54d7815a3f69f7adb0f742df70bfda7150a338aeb86de298ad062d19e789,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.776584,-73.962816,POINT (-73.962816 40.776584),before
a6e3d9fa27288d0f823798e80c434ce8034b32757cca85c74decd8952c9e2a00,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.776506,-73.962624,POINT (-73.962624 40.776506),before
09be340e1bacaf9c605e291c7ef2e8a33dc23d0519990d6346f8e73034ee7de0,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.776533,-73.962719,POINT (-73.962719 40.776533),before
391d4c020a1f88c733a891090f82fce50d12a17d57fecc1b020ce3da93b4a2cb,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.773862,-73.956381,POINT (-73.956381 40.773862),before
fa83d4e9151cff40f1fa4bc05dccf9df405330e22e19e8bfa67ec1a3425e8cc2,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M79+,40.772612,-73.953295,POINT (-73.953295 40.772612),before
9d334f39da151b4b5de57bb8e479428b81e50b2876bfd8848a617078322f4449,VIOLATION ISSUED,MOBILE DOUBLE PARKED,M34+,40.736265,-73.974651,POINT (-73.974651 40.736265),before
